geolocation_zip_code_prefix,geolocation_city,state_full_name
87650,cruzeiro do sul,PARANÁ
87660,paranacity,PARANÁ
87600,nova esperança,PARANÁ
87670,inajá,PARANÁ
87630,atalaia,PARANÁ
87680,paranapoema,PARANÁ
87690,jardim olinda,PARANÁ
87666,paranacity,PARANÁ
87750,alto parana,PARANÁ
87708,paranavai,PARANÁ
87706,paranavaí,PARANÁ
87770,são carlos do ivaí,PARANÁ
87780,paraiso do norte,PARANÁ
87701,paranavai,PARANÁ
87740,são joão do caiuá,PARANÁ
87703,paranavai,PARANÁ
87705,paranavai,PARANÁ
87704,paranavaí,PARANÁ
87707,paranavaí,PARANÁ
87702,paranavai,PARANÁ
87760,tamboara,PARANÁ
87711,paranavai,PARANÁ
87710,paranavai,PARANÁ
87709,paranavai,PARANÁ
87730,santo antonio do caiua,PARANÁ
87720,paranavai,PARANÁ
87790,nova alianca do ivai,PARANÁ
87722,graciosa,PARANÁ
87880,guairaca,PARANÁ
87820,cidade gaucha,PARANÁ
87830,tapira,PARANÁ
87890,terra rica,PARANÁ
87800,rondon,PARANÁ
87840,mirador,PARANÁ
87860,planaltina do parana,PARANÁ
87850,amapora,PARANÁ
87810,guaporema,PARANÁ
87895,adhemar de barros,PARANÁ
87895,terra rica,PARANÁ
87920,santa cruz de monte castelo,PARANÁ
87980,itauna do sul,PARANÁ
87970,nova londrina,PARANÁ
87900,loanda,PARANÁ
87960,marilena,PARANÁ
87930,querencia do norte,PARANÁ
87910,santa isabel do ivai,PARANÁ
87950,porto rico,PARANÁ
87915,santa mônica,PARANÁ
87955,são pedro do paraná,PARANÁ
87990,diamante do norte,PARANÁ
87957,porto sao jose,PARANÁ
87913,sao jose do ivai,PARANÁ
88034,florianopolis,SANTA CATARINA
88036,florianopolis,SANTA CATARINA
88080,florianopolis,SANTA CATARINA
88010,florianopolis,SANTA CATARINA
88015,florianópolis,SANTA CATARINA
88090,florianopolis,SANTA CATARINA
88025,florianopolis,SANTA CATARINA
88066,florianópolis,SANTA CATARINA
88070,florianopolis,SANTA CATARINA
88058,florianopolis,SANTA CATARINA
88047,florianopolis,SANTA CATARINA
88063,florianópolis,SANTA CATARINA
88095,florianopolis,SANTA CATARINA
88020,florianópolis,SANTA CATARINA
88040,florianopolis,SANTA CATARINA
88065,florianopolis,SANTA CATARINA
88052,florianopolis,SANTA CATARINA
88048,florianópolis,SANTA CATARINA
88075,florianopolis,SANTA CATARINA
88053,florianopolis,SANTA CATARINA
88054,florianopolis,SANTA CATARINA
88085,florianopolis,SANTA CATARINA
88030,florianopolis,SANTA CATARINA
88037,florianopolis,SANTA CATARINA
88062,florianopolis,SANTA CATARINA
88035,florianopolis,SANTA CATARINA
88061,florianopolis,SANTA CATARINA
88064,florianopolis,SANTA CATARINA
88050,florianopolis,SANTA CATARINA
88056,florianópolis,SANTA CATARINA
88060,florianopolis,SANTA CATARINA
88032,florianopolis,SANTA CATARINA
88045,florianopolis,SANTA CATARINA
88049,florianopolis,SANTA CATARINA
88067,florianopolis,SANTA CATARINA
88051,florianópolis,SANTA CATARINA
88021,florianopolis,SANTA CATARINA
88058,florian&oacute;polis,SANTA CATARINA
88000,florianopolis,SANTA CATARINA
88061,floripa,SANTA CATARINA
88135,palhoça,SANTA CATARINA
88108,sao jose,SANTA CATARINA
88113,sao jose,SANTA CATARINA
88140,santo amaro da imperatriz,SANTA CATARINA
88110,sao jose,SANTA CATARINA
88132,palhoca,SANTA CATARINA
88117,sao jose,SANTA CATARINA
88102,sao jose,SANTA CATARINA
88133,palhoça,SANTA CATARINA
88190,governador celso ramos,SANTA CATARINA
88136,palhoca,SANTA CATARINA
88122,sao jose,SANTA CATARINA
88130,palhoca,SANTA CATARINA
88111,sao jose,SANTA CATARINA
88131,palhoca,SANTA CATARINA
88101,sao jose,SANTA CATARINA
88115,sao jose,SANTA CATARINA
88165,biguacu,SANTA CATARINA
88104,sao jose,SANTA CATARINA
88106,são josé,SANTA CATARINA
88123,sao jose,SANTA CATARINA
88107,sao jose,SANTA CATARINA
88162,biguacu,SANTA CATARINA
88137,palhoça,SANTA CATARINA
88103,sao jose,SANTA CATARINA
88134,palhoca,SANTA CATARINA
88160,biguacu,SANTA CATARINA
88139,palhoca,SANTA CATARINA
88161,biguacu,SANTA CATARINA
88125,sao pedro de alcantara,SANTA CATARINA
88164,biguacu,SANTA CATARINA
88168,biguacu,SANTA CATARINA
88119,sao jose,SANTA CATARINA
88180,antonio carlos,SANTA CATARINA
88138,palhoca,SANTA CATARINA
88150,aguas mornas,SANTA CATARINA
88165,guaporanga,SANTA CATARINA
88215,bombinhas,SANTA CATARINA
88200,tijucas,SANTA CATARINA
88220,itapema,SANTA CATARINA
88210,porto belo,SANTA CATARINA
88230,canelinha,SANTA CATARINA
88240,sao joao batista,SANTA CATARINA
88270,nova trento,SANTA CATARINA
88260,major gercino,SANTA CATARINA
88295,botuvera,SANTA CATARINA
88310,itajai,SANTA CATARINA
88338,balneario camboriu,SANTA CATARINA
88301,itajaí,SANTA CATARINA
88309,itajai,SANTA CATARINA
88306,itajai,SANTA CATARINA
88372,navegantes,SANTA CATARINA
88311,itajai,SANTA CATARINA
88353,brusque,SANTA CATARINA
88350,brusque,SANTA CATARINA
88373,navegantes,SANTA CATARINA
88385,penha,SANTA CATARINA
88302,itajai,SANTA CATARINA
88355,brusque,SANTA CATARINA
88330,balneario camboriu,SANTA CATARINA
88380,balneário piçarras,SANTA CATARINA
88317,itajai,SANTA CATARINA
88308,itajai,SANTA CATARINA
88348,camboriu,SANTA CATARINA
88303,itajai,SANTA CATARINA
88340,camboriu,SANTA CATARINA
88305,itajaí,SANTA CATARINA
88307,itajaí,SANTA CATARINA
88304,itajai,SANTA CATARINA
88370,navegantes,SANTA CATARINA
88337,balneario camboriu,SANTA CATARINA
88352,brusque,SANTA CATARINA
88390,barra velha,SANTA CATARINA
88312,itajai,SANTA CATARINA
88360,guabiruba,SANTA CATARINA
88371,navegantes,SANTA CATARINA
88316,itajai,SANTA CATARINA
88343,camboriu,SANTA CATARINA
88359,brusque,SANTA CATARINA
88354,brusque,SANTA CATARINA
88320,ilhota,SANTA CATARINA
88331,balneário camboriú,SANTA CATARINA
88334,balneario camboriu,SANTA CATARINA
88341,camboriú,SANTA CATARINA
88375,navegantes,SANTA CATARINA
88356,brusque,SANTA CATARINA
88351,brusque,SANTA CATARINA
88358,brusque,SANTA CATARINA
88370,botuvera,SANTA CATARINA
88345,camboriu,SANTA CATARINA
88357,brusque,SANTA CATARINA
88374,navegantes,SANTA CATARINA
88336,balneario camboriu,SANTA CATARINA
88339,balneario camboriu,SANTA CATARINA
88332,balneario camboriu,SANTA CATARINA
88395,são joão do itaperiú,SANTA CATARINA
88380,picarras,SANTA CATARINA
88318,itajai,SANTA CATARINA
88347,camboriu,SANTA CATARINA
88330,camboriu,SANTA CATARINA
88371,botuverá,SANTA CATARINA
88333,balneario camboriu,SANTA CATARINA
88313,itajai,SANTA CATARINA
88349,camboriu,SANTA CATARINA
88420,agrolandia,SANTA CATARINA
88450,alfredo wagner,SANTA CATARINA
88443,vidal ramos,SANTA CATARINA
88445,leoberto leal,SANTA CATARINA
88430,petrolândia,SANTA CATARINA
88490,paulo lopes,SANTA CATARINA
88495,garopaba,SANTA CATARINA
88470,rancho queimado,SANTA CATARINA
88400,ituporanga,SANTA CATARINA
88410,atalanta,SANTA CATARINA
88460,angelina,SANTA CATARINA
88405,rio bonito,SANTA CATARINA
88440,imbuia,SANTA CATARINA
88475,anitapolis,SANTA CATARINA
88485,sao bonifacio,SANTA CATARINA
88407,chapadao do lageado,SANTA CATARINA
88502,lages,SANTA CATARINA
88514,lages,SANTA CATARINA
88504,lages,SANTA CATARINA
88511,lages,SANTA CATARINA
88506,lages,SANTA CATARINA
88501,lages,SANTA CATARINA
88503,lages,SANTA CATARINA
88524,lages,SANTA CATARINA
88598,celso ramos,SANTA CATARINA
88508,lages,SANTA CATARINA
88509,lages,SANTA CATARINA
88505,lages,SANTA CATARINA
88523,lages,SANTA CATARINA
88526,lages,SANTA CATARINA
88540,otacilio costa,SANTA CATARINA
88535,correia pinto,SANTA CATARINA
88520,lages,SANTA CATARINA
88590,anita garibaldi,SANTA CATARINA
88512,lages,SANTA CATARINA
88570,sao jose do cerrito,SANTA CATARINA
88525,lages,SANTA CATARINA
88521,lages,SANTA CATARINA
88548,capao alto,SANTA CATARINA
88550,ponte alta,SANTA CATARINA
88538,bocaina do sul,SANTA CATARINA
88519,lages,SANTA CATARINA
88517,lages,SANTA CATARINA
88516,lages,SANTA CATARINA
88545,palmeira,SANTA CATARINA
88580,campo belo do sul,SANTA CATARINA
88585,cerro negro,SANTA CATARINA
88543,painel,SANTA CATARINA
88513,lages,SANTA CATARINA
88509,videira,SANTA CATARINA
88680,bom retiro,SANTA CATARINA
88600,sao joaquim,SANTA CATARINA
88650,urubici,SANTA CATARINA
88625,urupema,SANTA CATARINA
88658,rio rufino,SANTA CATARINA
88640,bom jardim da serra,SANTA CATARINA
88704,tubarao,SANTA CATARINA
88702,tubarao,SANTA CATARINA
88790,laguna,SANTA CATARINA
88780,imbituba,SANTA CATARINA
88750,braco do norte,SANTA CATARINA
88705,tubarao,SANTA CATARINA
88701,tubarao,SANTA CATARINA
88717,sangao,SANTA CATARINA
88710,treze de maio,SANTA CATARINA
88730,sao ludgero,SANTA CATARINA
88745,capivari de baixo,SANTA CATARINA
88708,tubarao,SANTA CATARINA
88770,imarui,SANTA CATARINA
88703,tubarao,SANTA CATARINA
88715,jaguaruna,SANTA CATARINA
88740,armazem,SANTA CATARINA
88706,tubarao,SANTA CATARINA
88760,rio fortuna,SANTA CATARINA
88765,sao martinho,SANTA CATARINA
88725,azambuja,SANTA CATARINA
88798,pescaria brava,SANTA CATARINA
88763,santa rosa de lima,SANTA CATARINA
88735,gravatal,SANTA CATARINA
88720,pedras grandes,SANTA CATARINA
88802,criciuma,SANTA CATARINA
88835,estacao cocal,SANTA CATARINA
88811,criciuma,SANTA CATARINA
88880,lauro muller,SANTA CATARINA
88819,criciuma,SANTA CATARINA
88810,criciuma,SANTA CATARINA
88805,criciuma,SANTA CATARINA
88820,içara,SANTA CATARINA
88865,nova veneza,SANTA CATARINA
88806,criciuma,SANTA CATARINA
88815,criciuma,SANTA CATARINA
88803,criciuma,SANTA CATARINA
88801,criciuma,SANTA CATARINA
88812,criciuma,SANTA CATARINA
88870,orleans,SANTA CATARINA
88809,criciúma,SANTA CATARINA
88804,criciúma,SANTA CATARINA
88868,nossa senhora de caravaggio,SANTA CATARINA
88807,criciúma,SANTA CATARINA
88850,forquilhinha,SANTA CATARINA
88840,urussanga,SANTA CATARINA
88860,sideropolis,SANTA CATARINA
88845,cocal do sul,SANTA CATARINA
88816,criciúma,SANTA CATARINA
88818,criciuma,SANTA CATARINA
88813,criciúma,SANTA CATARINA
88817,criciúma,SANTA CATARINA
88890,grão pará,SANTA CATARINA
88830,morro da fumaca,SANTA CATARINA
88808,criciuma,SANTA CATARINA
88862,treviso,SANTA CATARINA
88828,balneario rincao,SANTA CATARINA
88814,criciuma,SANTA CATARINA
88835,morro da fumaca,SANTA CATARINA
88904,araranguá,SANTA CATARINA
88901,ararangua,SANTA CATARINA
88980,passo de torres,SANTA CATARINA
88914,balneario arroio do silva,SANTA CATARINA
88950,jacinto machado,SANTA CATARINA
88920,meleiro,SANTA CATARINA
88965,santa rosa do sul,SANTA CATARINA
88970,sao joao do sul,SANTA CATARINA
88960,sombrio,SANTA CATARINA
88955,balneario gaivota,SANTA CATARINA
88900,ararangua,SANTA CATARINA
88915,maracana,SANTA CATARINA
88906,ararangua,SANTA CATARINA
88905,ararangua,SANTA CATARINA
88990,praia grande,SANTA CATARINA
88923,sapiranga,SANTA CATARINA
88930,turvo,SANTA CATARINA
88940,timbe do sul,SANTA CATARINA
88911,araranguá,SANTA CATARINA
88910,ararangua,SANTA CATARINA
88935,ermo,SANTA CATARINA
88902,ararangua,SANTA CATARINA
88915,maracajá,SANTA CATARINA
88925,morro grande,SANTA CATARINA
88934,morro chato,SANTA CATARINA
89080,indaial,SANTA CATARINA
89026,blumenau,SANTA CATARINA
89051,blumenau,SANTA CATARINA
89075,blumenau,SANTA CATARINA
89025,blumenau,SANTA CATARINA
89062,blumenau,SANTA CATARINA
89065,blumenau,SANTA CATARINA
89031,blumenau,SANTA CATARINA
89037,blumenau,SANTA CATARINA
89063,blumenau,SANTA CATARINA
89074,blumenau,SANTA CATARINA
89015,blumenau,SANTA CATARINA
89052,blumenau,SANTA CATARINA
89068,blumenau,SANTA CATARINA
89010,blumenau,SANTA CATARINA
89023,blumenau,SANTA CATARINA
89035,blumenau,SANTA CATARINA
89022,blumenau,SANTA CATARINA
89032,blumenau,SANTA CATARINA
89057,blumenau,SANTA CATARINA
89066,blumenau,SANTA CATARINA
89012,blumenau,SANTA CATARINA
89050,blumenau,SANTA CATARINA
89069,blumenau,SANTA CATARINA
89020,blumenau,SANTA CATARINA
89040,blumenau,SANTA CATARINA
89041,blumenau,SANTA CATARINA
89036,blumenau,SANTA CATARINA
89086,indaial,SANTA CATARINA
89030,blumenau,SANTA CATARINA
89046,blumenau,SANTA CATARINA
89045,blumenau,SANTA CATARINA
89070,blumenau,SANTA CATARINA
89084,indaial,SANTA CATARINA
89058,blumenau,SANTA CATARINA
89055,blumenau,SANTA CATARINA
89095,blumenau,SANTA CATARINA
89056,blumenau,SANTA CATARINA
89042,blumenau,SANTA CATARINA
89027,blumenau,SANTA CATARINA
89053,blumenau,SANTA CATARINA
89082,indaial,SANTA CATARINA
89085,indaial,SANTA CATARINA
89021,blumenau,SANTA CATARINA
89087,indaial,SANTA CATARINA
89060,blumenau,SANTA CATARINA
89016,blumenau,SANTA CATARINA
89083,indaial,SANTA CATARINA
89048,blumenau,SANTA CATARINA
89072,blumenau,SANTA CATARINA
89160,rio do sul,SANTA CATARINA
89145,jose boiteux,SANTA CATARINA
89182,lontras,SANTA CATARINA
89198,rio do campo,SANTA CATARINA
89170,laurentino,SANTA CATARINA
89163,rio do sul,SANTA CATARINA
89116,gaspar,SANTA CATARINA
89114,gaspar,SANTA CATARINA
89165,rio do sul,SANTA CATARINA
89164,rio do sul,SANTA CATARINA
89128,luiz alves,SANTA CATARINA
89161,rio do sul,SANTA CATARINA
89130,indaial,SANTA CATARINA
89120,timbo,SANTA CATARINA
89167,rio do sul,SANTA CATARINA
89107,pomerode,SANTA CATARINA
89196,salete,SANTA CATARINA
89124,benedito novo,SANTA CATARINA
89150,presidente getulio,SANTA CATARINA
89110,gaspar,SANTA CATARINA
89135,apiuna,SANTA CATARINA
89115,luiz alves,SANTA CATARINA
89140,ibirama,SANTA CATARINA
89108,massaranduba,SANTA CATARINA
89136,rodeio,SANTA CATARINA
89176,trombudo central,SANTA CATARINA
89172,pouso redondo,SANTA CATARINA
89162,rio do sul,SANTA CATARINA
89126,doutor pedrinho,SANTA CATARINA
89188,agronomica,SANTA CATARINA
89111,gaspar,SANTA CATARINA
89178,braço do trombudo,SANTA CATARINA
89157,witmarsum,SANTA CATARINA
89115,gaspar,SANTA CATARINA
89138,ascurra,SANTA CATARINA
89190,taio,SANTA CATARINA
89117,gaspar,SANTA CATARINA
89180,rio do oeste,SANTA CATARINA
89199,santa terezinha,SANTA CATARINA
89112,gaspar,SANTA CATARINA
89148,vitor meireles,SANTA CATARINA
89155,dona emma,SANTA CATARINA
89118,gaspar,SANTA CATARINA
89143,dalbergia,SANTA CATARINA
89121,rio dos cedros,SANTA CATARINA
89186,aurora,SANTA CATARINA
89113,gaspar,SANTA CATARINA
89184,presidente nereu,SANTA CATARINA
89194,mirim doce,SANTA CATARINA
89143,ibirama,SANTA CATARINA
89219,joinville,SANTA CATARINA
89221,joinville,SANTA CATARINA
89286,sao bento do sul,SANTA CATARINA
89295,rio negrinho,SANTA CATARINA
89223,joinville,SANTA CATARINA
89228,joinville,SANTA CATARINA
89245,araquari,SANTA CATARINA
89222,joinville,SANTA CATARINA
89288,sao bento do sul,SANTA CATARINA
89229,joinville,SANTA CATARINA
89230,joinville,SANTA CATARINA
89220,joinville,SANTA CATARINA
89240,sao francisco do sul,SANTA CATARINA
89235,joinville,SANTA CATARINA
89232,joinville,SANTA CATARINA
89256,jaragua do sul,SANTA CATARINA
89224,joinville,SANTA CATARINA
89203,joinville,SANTA CATARINA
89202,joinville,SANTA CATARINA
89255,jaragua do sul,SANTA CATARINA
89251,jaragua do sul,SANTA CATARINA
89237,joinville,SANTA CATARINA
89215,joinville,SANTA CATARINA
89225,joinville,SANTA CATARINA
89252,jaragua do sul,SANTA CATARINA
89233,joinville,SANTA CATARINA
89218,joinville,SANTA CATARINA
89259,jaragua do sul,SANTA CATARINA
89270,guaramirim,SANTA CATARINA
89211,joinville,SANTA CATARINA
89275,schroeder,SANTA CATARINA
89207,joinville,SANTA CATARINA
89210,joinville,SANTA CATARINA
89280,sao bento do sul,SANTA CATARINA
89205,joinville,SANTA CATARINA
89291,sao bento do sul,SANTA CATARINA
89226,joinville,SANTA CATARINA
89248,garuva,SANTA CATARINA
89254,jaragua do sul,SANTA CATARINA
89212,joinville,SANTA CATARINA
89204,joinville,SANTA CATARINA
89285,sao bento do sul,SANTA CATARINA
89216,joinville,SANTA CATARINA
89258,jaragua do sul,SANTA CATARINA
89217,joinville,SANTA CATARINA
89265,jaragua do sul,SANTA CATARINA
89201,joinville,SANTA CATARINA
89260,jaraguá do sul,SANTA CATARINA
89234,joinville,SANTA CATARINA
89294,campo alegre,SANTA CATARINA
89247,balneario barra do sul,SANTA CATARINA
89208,joinville,SANTA CATARINA
89231,joinville,SANTA CATARINA
89213,joinville,SANTA CATARINA
89266,jaragua do sul,SANTA CATARINA
89253,jaragua do sul,SANTA CATARINA
89249,itapoa,SANTA CATARINA
89257,jaragua do sul,SANTA CATARINA
89209,joinville,SANTA CATARINA
89278,corupa,SANTA CATARINA
89214,joinville,SANTA CATARINA
89282,sao bento do sul,SANTA CATARINA
89239,joinville,SANTA CATARINA
89283,sao bento do sul,SANTA CATARINA
89227,joinville,SANTA CATARINA
89287,sao bento do sul,SANTA CATARINA
89261,jaraguá do sul,SANTA CATARINA
89281,sao bento do sul,SANTA CATARINA
89292,sao bento do sul,SANTA CATARINA
89206,joinville,SANTA CATARINA
89289,sao bento do sul,SANTA CATARINA
89284,sao bento do sul,SANTA CATARINA
89290,sao bento do sul,SANTA CATARINA
89262,jaragua do sul,SANTA CATARINA
89267,jaraguá do sul,SANTA CATARINA
89246,itapocu,SANTA CATARINA
89264,jaragua do sul,SANTA CATARINA
89294,fragosos,SANTA CATARINA
89300,mafra,SANTA CATARINA
89340,itaiopolis,SANTA CATARINA
89370,papanduva,SANTA CATARINA
89380,monte castelo,SANTA CATARINA
89384,residencia fuck,SANTA CATARINA
89460,canoinhas,SANTA CATARINA
89400,porto uniao,SANTA CATARINA
89480,major vieira,SANTA CATARINA
89478,bela vista do toldo,SANTA CATARINA
89440,irineópolis,SANTA CATARINA
89490,tres barras,SANTA CATARINA
89410,santa cruz do timbo,SANTA CATARINA
89430,calmon,SANTA CATARINA
89420,matos costa,SANTA CATARINA
89500,cacador,SANTA CATARINA
89560,videira,SANTA CATARINA
89509,cacador,SANTA CATARINA
89580,fraiburgo,SANTA CATARINA
89520,curitibanos,SANTA CATARINA
89545,timbó grande,SANTA CATARINA
89535,ponte alta do norte,SANTA CATARINA
89510,cacador,SANTA CATARINA
89590,arroio trinta,SANTA CATARINA
89503,caçador,SANTA CATARINA
89540,santa cecília,SANTA CATARINA
89506,cacador,SANTA CATARINA
89505,cacador,SANTA CATARINA
89558,iomere,SANTA CATARINA
89515,lebon regis,SANTA CATARINA
89504,caçador,SANTA CATARINA
89595,salto veloso,SANTA CATARINA
89570,pinheiro preto,SANTA CATARINA
89507,caçador,SANTA CATARINA
89511,cacador,SANTA CATARINA
89533,sao cristovao do sul,SANTA CATARINA
89550,rio das antas,SANTA CATARINA
89501,cacador,SANTA CATARINA
89530,frei rogerio,SANTA CATARINA
89555,rio das antas,SANTA CATARINA
89518,macieira,SANTA CATARINA
89620,campos novos,SANTA CATARINA
89680,irani,SANTA CATARINA
89634,brunopolis,SANTA CATARINA
89694,faxinal dos guedes,SANTA CATARINA
89600,joacaba,SANTA CATARINA
89667,piratuba,SANTA CATARINA
89665,capinzal,SANTA CATARINA
89670,catanduvas,SANTA CATARINA
89675,vargem bonita,SANTA CATARINA
89683,ponte serrada,SANTA CATARINA
89642,tangara,SANTA CATARINA
89669,ipira,SANTA CATARINA
89654,agua doce,SANTA CATARINA
89650,treze tilias,SANTA CATARINA
89687,passos maia,SANTA CATARINA
89610,herval d'oeste,SANTA CATARINA
89610,herval d oeste,SANTA CATARINA
89618,monte carlo,SANTA CATARINA
89690,vargeao,SANTA CATARINA
89663,ouro,SANTA CATARINA
89636,abdon batista,SANTA CATARINA
89652,ibiam,SANTA CATARINA
89677,jabora,SANTA CATARINA
89613,erval velho,SANTA CATARINA
89633,zortéa,SANTA CATARINA
89638,vargem,SANTA CATARINA
89640,ibicare,SANTA CATARINA
89609,luzerna,SANTA CATARINA
89610,herval doeste,SANTA CATARINA
89660,lacerdopolis,SANTA CATARINA
89610,herval d' oeste,SANTA CATARINA
89700,concordia,SANTA CATARINA
89770,seara,SANTA CATARINA
89740,arabuta,SANTA CATARINA
89760,ita,SANTA CATARINA
89703,concórdia,SANTA CATARINA
89745,presidente castello branco,SANTA CATARINA
89708,concordia,SANTA CATARINA
89707,concordia,SANTA CATARINA
89701,concordia,SANTA CATARINA
89780,xavantina,SANTA CATARINA
89711,concordia,SANTA CATARINA
89705,concordia,SANTA CATARINA
89709,concordia,SANTA CATARINA
89735,lindoia do sul,SANTA CATARINA
89730,alto bela vista,SANTA CATARINA
89713,concordia,SANTA CATARINA
89790,ipumirim,SANTA CATARINA
89750,peritiba,SANTA CATARINA
89710,concordia,SANTA CATARINA
89778,arvoredo,SANTA CATARINA
89765,paial,SANTA CATARINA
89712,concordia,SANTA CATARINA
89871,serra alta,SANTA CATARINA
89825,xaxim,SANTA CATARINA
89870,pinhalzinho,SANTA CATARINA
89802,chapeco,SANTA CATARINA
89805,chapeco,SANTA CATARINA
89896,itapiranga,SANTA CATARINA
89820,xanxere,SANTA CATARINA
89803,chapeco,SANTA CATARINA
89810,chapeco,SANTA CATARINA
89874,maravilha,SANTA CATARINA
89814,chapeco,SANTA CATARINA
89804,chapeco,SANTA CATARINA
89887,palmitos,SANTA CATARINA
89897,sao joao do oeste,SANTA CATARINA
89855,sul brasil,SANTA CATARINA
89801,chapeco,SANTA CATARINA
89840,coronel freitas,SANTA CATARINA
89806,chapecó,SANTA CATARINA
89888,caibi,SANTA CATARINA
89872,modelo,SANTA CATARINA
89899,ipora do oeste,SANTA CATARINA
89865,nova erechim,SANTA CATARINA
89815,chapeco,SANTA CATARINA
89812,chapeco,SANTA CATARINA
89885,sao carlos,SANTA CATARINA
89859,formosa do sul,SANTA CATARINA
89893,mondai,SANTA CATARINA
89868,saudades,SANTA CATARINA
89832,ipuacu,SANTA CATARINA
89890,cunha pora,SANTA CATARINA
89835,sao domingos,SANTA CATARINA
89848,jardinopolis,SANTA CATARINA
89895,riqueza,SANTA CATARINA
89830,abelardo luz,SANTA CATARINA
89850,quilombo,SANTA CATARINA
89809,chapecó,SANTA CATARINA
89886,cunhatai,SANTA CATARINA
89880,caxambu do sul,SANTA CATARINA
89883,águas de chapecó,SANTA CATARINA
89813,chapeco,SANTA CATARINA
89898,tunapolis,SANTA CATARINA
89838,galvao,SANTA CATARINA
89843,águas frias,SANTA CATARINA
89879,sao miguel da boa vista,SANTA CATARINA
89891,iraceminha,SANTA CATARINA
89817,guatambu,SANTA CATARINA
89854,santiago do sul,SANTA CATARINA
89882,planalto alegre,SANTA CATARINA
89856,irati,SANTA CATARINA
89837,coronel martins,SANTA CATARINA
89819,cordilheira alta,SANTA CATARINA
89845,união do oeste,SANTA CATARINA
89875,tigrinhos,SANTA CATARINA
89818,nova itaberaba,SANTA CATARINA
89839,jupiá,SANTA CATARINA
89834,ouro verde,SANTA CATARINA
89878,flor do sertão,SANTA CATARINA
89862,entre rios,SANTA CATARINA
89828,lajeado grande,SANTA CATARINA
89860,marema,SANTA CATARINA
89824,bom jesus,SANTA CATARINA
89900,sao miguel do oeste,SANTA CATARINA
89980,campo erê,SANTA CATARINA
89920,guaraciaba,SANTA CATARINA
89990,sao lourenco do oeste,SANTA CATARINA
89930,sao jose do cedro,SANTA CATARINA
89935,princesa,SANTA CATARINA
89998,novo horizonte,SANTA CATARINA
89970,anchieta,SANTA CATARINA
89940,guaruja do sul,SANTA CATARINA
89983,santa terezinha do progresso,SANTA CATARINA
89910,descanso,SANTA CATARINA
89908,romelândia,SANTA CATARINA
89906,paraiso,SANTA CATARINA
89950,dionisio cerqueira,SANTA CATARINA
89982,sao bernardino,SANTA CATARINA
89985,palma sola,SANTA CATARINA
89915,santa helena,SANTA CATARINA
89909,barra bonita,SANTA CATARINA
89925,belmonte,SANTA CATARINA
89905,bandeirante,SANTA CATARINA
90010,porto alegre,RIO GRANDE DO SUL
90050,porto alegre,RIO GRANDE DO SUL
90030,porto alegre,RIO GRANDE DO SUL
90035,porto alegre,RIO GRANDE DO SUL
90040,porto alegre,RIO GRANDE DO SUL
90020,porto alegre,RIO GRANDE DO SUL
90018,porto alegre,RIO GRANDE DO SUL
90022,porto alegre,RIO GRANDE DO SUL
90002,porto alegre,RIO GRANDE DO SUL
90038,porto alegre,RIO GRANDE DO SUL
90090,porto alegre,RIO GRANDE DO SUL
90013,porto alegre,RIO GRANDE DO SUL
90027,porto alegre,RIO GRANDE DO SUL
90029,porto alegre,RIO GRANDE DO SUL
90001,porto alegre,RIO GRANDE DO SUL
90110,porto alegre,RIO GRANDE DO SUL
90130,porto alegre,RIO GRANDE DO SUL
90150,porto alegre,RIO GRANDE DO SUL
90160,porto alegre,RIO GRANDE DO SUL
90170,porto alegre,RIO GRANDE DO SUL
90119,porto alegre,RIO GRANDE DO SUL
90169,porto alegre,RIO GRANDE DO SUL
90120,porto alegre,RIO GRANDE DO SUL
90220,porto alegre,RIO GRANDE DO SUL
90240,porto alegre,RIO GRANDE DO SUL
90230,porto alegre,RIO GRANDE DO SUL
90250,porto alegre,RIO GRANDE DO SUL
90200,porto alegre,RIO GRANDE DO SUL
90245,porto alegre,RIO GRANDE DO SUL
90251,porto alegre,RIO GRANDE DO SUL
90241,porto alegre,RIO GRANDE DO SUL
90231,porto alegre,RIO GRANDE DO SUL
90430,porto alegre,RIO GRANDE DO SUL
90470,porto alegre,RIO GRANDE DO SUL
90450,porto alegre,RIO GRANDE DO SUL
90460,porto alegre,RIO GRANDE DO SUL
90410,porto alegre,RIO GRANDE DO SUL
90440,porto alegre,RIO GRANDE DO SUL
90480,porto alegre,RIO GRANDE DO SUL
90420,porto alegre,RIO GRANDE DO SUL
90550,porto alegre,RIO GRANDE DO SUL
90540,porto alegre,RIO GRANDE DO SUL
90510,porto alegre,RIO GRANDE DO SUL
90570,porto alegre,RIO GRANDE DO SUL
90560,porto alegre,RIO GRANDE DO SUL
90520,porto alegre,RIO GRANDE DO SUL
90650,porto alegre,RIO GRANDE DO SUL
90610,porto alegre,RIO GRANDE DO SUL
90630,porto alegre,RIO GRANDE DO SUL
90620,porto alegre,RIO GRANDE DO SUL
90680,porto alegre,RIO GRANDE DO SUL
90640,porto alegre,RIO GRANDE DO SUL
90690,porto alegre,RIO GRANDE DO SUL
90670,porto alegre,RIO GRANDE DO SUL
90660,porto alegre,RIO GRANDE DO SUL
90619,porto alegre,RIO GRANDE DO SUL
90771,porto alegre,RIO GRANDE DO SUL
90820,porto alegre,RIO GRANDE DO SUL
